,B1_beta_hedged,B1_beta_hedged,B2_vol_managed,B3_pead_tsmom,B3_pead_tsmom,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves
2022-10-17,-0.3741991501399489,0.9902657273974049,1.4449145441852296,0.7550345043160916,0.610504514900492,0.5340623749784751,1.041925868732412,0.9116885915796873,0.4318312465178943,-0.19407654712989275,0.5135964446805469,0.6898593904308072,0.603629255136009,0.2859155813591937
2022-10-18,-0.3823762884658244,0.9998446506347686,1.4364804850836255,0.763300538561378,0.6013636975785392,0.54151157146228,1.0384308514150102,0.9140270746222301,0.4266280245391655,-0.1996840485550532,0.52213757439279,0.6893638761294065,0.6067782425668558,0.28321765311671465
2022-10-19,-0.3860556452894105,1.0042904233262442,1.4324655189668491,0.7695387787858694,0.595744945653868,0.5433969416986302,1.0395966230479443,0.911239577687136,0.42067533232241144,-0.2018694456252312,0.5251459303272586,0.6917057853778315,0.6063021693005016,0.2799004485797897
2022-10-20,-0.38627349621183765,1.0015279805047166,1.4390642013617652,0.7621242550973005,0.6034697238033546,0.5361038054012806,1.0390201975350406,0.9095827429175712,0.4245008779232905,-0.20007389548004553,0.5187505911147235,0.6921933746807261,0.6059623767325585,0.2828017164071963
2022-10-21,-0.385647503608249,0.9982382815527264,1.4455770884525343,0.7543472833291908,0.6112221166589467,0.5289688490506067,1.0339067315452757,0.9116101224648959,0.42860558619161276,-0.19794067376612556,0.5123641568555443,0.6894832812973527,0.607927116947545,0.2858249945892995
2022-10-24,-0.3880027311728263,1.007437772148343,1.42865080482899,0.7650301728505529,0.5958407606801414,0.539326488303962,1.0243592772638983,0.9049320219394867,0.4200523279344662,-0.20178890772722335,0.523939012054044,0.6851332188361591,0.6052554047983589,0.28094811059462016
2022-10-25,-0.3888818435355961,1.0120284198010572,1.420015622054661,0.766488277574235,0.5899203487873287,0.5469626074936708,1.018485080594324,0.9017154116137696,0.4209645230419618,-0.20421714748891956,0.5314559177936343,0.6813307894281551,0.603215977278566,0.28161049805271465
2022-10-26,-0.39105233859997124,1.018015407159351,1.4106008870852926,0.7780782248108702,0.5779496984243407,0.5510212022708776,1.0177079774023987,0.8937800467657211,0.4092937284747695,-0.20636879896755142,0.5372340123526207,0.683143754882443,0.5999562455479499,0.27474134106107506
2022-10-27,-0.3858477858347937,1.014944119643069,1.4090589798884465,0.7885014619001843,0.5713181391988426,0.5518684738050914,1.026946908398712,0.8909226778632305,0.39986288519620045,-0.20421730174135766,0.5371785381204975,0.6882160446191629,0.5970584033176637,0.2679710615895758
2022-10-28,-0.38225519876499403,1.0127956816417336,1.4080680485597739,0.7923660180757935,0.5685738869819122,0.5541714647038593,1.033162018940137,0.8890758486890487,0.3976538828688043,-0.20314422363202758,0.5382362178714774,0.690861393935983,0.5945129310601609,0.26590574448780274
2022-10-31,-0.3878218586148358,1.0216568519987859,1.398103476519983,0.7981496335515954,0.5590575176126,0.5488646814103052,1.020528696822254,0.869769447127883,0.38444786966708505,-0.2045458910254311,0.5388445918461557,0.6897904825977625,0.5878900696779009,0.2598540172139113
2022-11-01,-0.3858237478336337,1.0188586508846735,1.4008908398953235,0.7900682372050781,0.5652687765247133,0.5456861587704634,1.0160230937857908,0.8698756007008237,0.39042114694528984,-0.20279073734760789,0.5355167954953979,0.6864793394997107,0.5877343059112734,0.263789329908901
2022-11-02,-0.4203384123812763,1.0,0.5604959490452248,0.8241231679652458,0.6164325265604158,0.5718779265573828,1.084995982187114,0.9868815448473487,0.42775663742384407,-0.2283852147169018,0.5433365307326242,0.6919497044129029,0.6293778082672259,0.27279923952293644
2022-11-03,-0.40969307412499517,0.9894228956228788,0.5581416311690642,0.8172288274857146,0.624323703615054,0.5648478780241694,1.0880609339993832,0.983463889023199,0.43151673965309073,-0.2214861457229068,0.5348966762729551,0.6916278008374683,0.6251405096109853,0.27429435645098776
2022-11-04,-0.4056939898742216,0.9851538755084497,0.5569165483413808,0.8104244119556804,0.6296315964073799,0.5605920370869327,1.08524056197555,0.9811607644133556,0.43553285665784375,-0.2185094055826213,0.5306102459430231,0.6895020338268839,0.6233754674103217,0.2767135702312439
2022-11-07,-0.4069042743221981,0.9910533380517617,0.5611525127334966,0.82068868761987,0.6173487040997481,0.5692225875196656,1.0785590887022853,0.9826306267070498,0.42818773068349886,-0.22138637717058307,0.539207184440538,0.6858013165623215,0.6248052466935055,0.27226297799956045
2022-11-08,-0.4094975656271606,0.9949205834857078,0.5628664260727807,0.8266830697872778,0.6114922331947185,0.5756916392156542,1.084106266549634,0.9819159981974814,0.42583546096582486,-0.22429148244909083,0.5449414876187556,0.6888309182370552,0.6239001835334002,0.27057184396559275
2022-11-09,-0.4100374301118364,0.9971005336837562,0.5643796635603566,0.833495865959968,0.6055807142184321,0.5811786063488087,1.087177386918432,0.983838485022982,0.4222583097227845,-0.2259755464268789,0.549511633316656,0.6899990758184952,0.6244129555938402,0.26799476053419885
2022-11-10,-0.4026721022033711,0.9885800969465338,0.5615809597085077,0.8292011004459922,0.6126103173319037,0.5791599945669674,1.0964823301219686,0.9873741399922774,0.42788099034936417,-0.22182020185587062,0.5445796603625263,0.692062513014358,0.6231971184911257,0.2700639903784987
2022-11-11,-0.4187505138263301,1.0105174000561084,0.5704723746291371,0.858714501565836,0.5825564232125665,0.5976301389417922,1.0967088857490879,0.9811011647446775,0.4054354217974827,-0.23458112980734105,0.566084829912473,0.6973024874358743,0.6237975195536215,0.257781378255996
2022-11-14,-0.423136725954428,1.0145411593418407,0.5712285083389059,0.8754171299333903,0.5730505005740526,0.6128248074969873,1.123364595902127,0.9898595826114724,0.40115683220302883,-0.24056137322412183,0.5767861769340985,0.7097085958587306,0.625364068829621,0.25343904653975113
2022-11-15,-0.41978845794580405,1.0109070416290316,0.5701779913311187,0.8815480742105117,0.5720009467657275,0.5926466834813217,1.090684919989127,0.9981281164277439,0.3845445007097065,-0.2338206099333761,0.5630714627465084,0.6955811336710012,0.6365533015535157,0.24524213624707777
2022-11-16,-0.42395239177706207,1.014466818868305,0.5706775519041313,0.8797099474956097,0.5719715946072467,0.6144804726196489,1.132295517849749,0.9914553891684005,0.39952415768383626,-0.24134197644695765,0.5775021720700227,0.7143090470934965,0.6254599997158761,0.25203996294882625
2022-11-17,-0.41958028607581904,1.0111610609259667,0.57051671729738,0.8817479842626506,0.5712772544264315,0.6089492246070606,1.1316073888618836,0.9848138253905278,0.3945331855899108,-0.2377994754998606,0.5730811906892762,0.7148446545102615,0.6221140880639343,0.249229495602273
2022-11-18,-0.4186379329885527,1.0098442931028078,0.569972817764309,0.8806068135918117,0.5728373730753755,0.6034156402209406,1.1314354011304686,0.9779324614630042,0.3925236835346396,-0.23593600831147274,0.5691281481110133,0.7163150777216197,0.619131915476091,0.24850789766500256
2022-11-21,-0.4203298193151537,1.0116986213000432,0.5705198076241803,0.8782636350524929,0.5729657206770924,0.6006670026104518,1.118986067913011,0.9795257708275069,0.3918659367207848,-0.23611276313340826,0.5683036176748383,0.7106440952503361,0.6220758462903536,0.24886566691553832
2022-11-22,-0.4173862399677517,1.0100949513419775,0.5709358190624296,0.8734675204257805,0.5745363474811571,0.5996993357144109,1.1173639502758774,0.9726097094068243,0.39446122250805626,-0.23445559647421296,0.5673939187136885,0.7096212156271479,0.6176899515593203,0.2505164518372243
2022-11-23,-0.42630208133583103,1.0157937715690677,0.5703866273148206,0.8773520047716085,0.5736540394835992,0.5962018785095181,1.113109385287022,0.977493017933441,0.3898248526185654,-0.23788555165180283,0.5668343465670594,0.7103648914018426,0.623817147450696,0.2487786849669957
2022-11-25,-0.4306002061987624,1.0185086058831023,0.5700973451240069,0.8855047142302551,0.5702299038081664,0.6021119386994352,1.1234722531502495,0.9863711239651336,0.387736199896785,-0.24146265990715865,0.5711372023852339,0.7153299173729102,0.6280357815927664,0.24687686149518104
2022-11-28,-0.42987627853048005,1.0183443328359707,0.5703908616684769,0.8924653040900112,0.5663018600925027,0.601918649483971,1.1379729514860855,0.9746739884675567,0.38193938662377536,-0.2410781432971357,0.5710958553853986,0.724742909279915,0.6207424008443774,0.2432464338179707
2022-11-29,-0.420390354437615,1.0113718225929706,0.5702084719830507,0.8841716229799635,0.5706706176459494,0.6037150273618228,1.1310677647615635,0.9798890395178808,0.38965560372267244,-0.23688400311170632,0.5698936796271294,0.7166899362785292,0.6208970277215381,0.2469014311104904
2022-11-30,-0.41903608654507063,1.010592817588897,0.5703645491711904,0.8829164705111056,0.5709909020170185,0.6067931047672975,1.1327693848539788,0.98172818448217,0.3924191628549176,-0.2369896897245506,0.571550007191307,0.7162026556851574,0.6207056284256253,0.24811020701682118
2022-12-01,-0.4390837201012114,1.024129520868071,0.5697495581107478,0.892774043273223,0.5673542258936907,0.6050389255402027,1.1391766453882957,0.984179077131959,0.38449974416467,-0.2463202921063269,0.574523425001473,0.7260998117189276,0.6273059103662038,0.24507629521212687
2022-12-02,-0.33451305692160915,1.0,0.611864329488916,0.8720200223425887,0.6560420111899402,0.6223941269867375,1.1942935465675233,0.8928592583007541,0.468242338890668,-0.19515078742004538,0.5833876537314884,0.7530552431694134,0.5629875065541282,0.29524763772604945
2022-12-05,-0.3335392005780674,0.9995597061610985,0.6121319587436311,0.8790751458124618,0.6527589298271411,0.6320871484466096,1.210326671512524,0.8976961799164429,0.4693575202790691,-0.1965569599864119,0.5890474547742142,0.7587521423296365,0.5627645128414274,0.29423959036218295
2022-12-06,-0.3250131327016633,0.9935416987008594,0.6124878266133679,0.8738783746075419,0.654019722687613,0.6303972120769814,1.205470424110017,0.8925959216730708,0.4717958720637661,-0.19173770410324023,0.5861283285884931,0.7539785502963237,0.5582867613864011,0.29509141040689946
2022-12-07,-0.31836984974250865,0.9888579566558916,0.6127735178924375,0.8703178915614843,0.654796825148763,0.6241588394682632,1.1974137036949652,0.8846969163415405,0.4695953403176504,-0.18705639124624543,0.5809978582356,0.7498037932402309,0.5539848940210617,0.2940540653339709
2022-12-08,-0.31766309676517424,0.9882564328641222,0.6127049204932011,0.8747319002492876,0.65319864705349,0.6272408365092725,1.2020913211143833,0.889522139045247,0.4683867887609827,-0.1872543375997154,0.5825520987457574,0.7510379986902191,0.5557522256128297,0.29263689893200223
2022-12-09,-0.32183404200858745,0.9906306807234314,0.6119833025640399,0.8778346893259229,0.6535815191910894,0.6303752376349927,1.2101600137653827,0.8949897468155092,0.46933848762606184,-0.1900142971173812,0.5848790616610815,0.7553247771331241,0.5586103683482929,0.29293893744111194
2022-12-12,-0.3181868248272854,0.9882057736229236,0.6122792539435522,0.8753279401301072,0.6539106482050511,0.6291460374822065,1.2061153350594258,0.8925601266100793,0.4700013267307318,-0.18786252761230418,0.5834522989273541,0.7524310902293767,0.5568207033263556,0.293208783937594
2022-12-13,-0.32451061180721175,0.9927530030223389,0.6120486485858874,0.8730684981035223,0.6553169637878133,0.6269569170656641,1.2058125918421372,0.8889463831888024,0.47058793692556583,-0.19078592732492664,0.58365827000673,0.7551352837397493,0.5566990955644144,0.2947038019663616
2022-12-14,-0.3282358916119268,0.9951248083979255,0.6116484450153397,0.8771559439984881,0.6545985867175124,0.6282905943496212,1.2074654419616102,0.8960397578212201,0.4688768718072744,-0.1929850235067024,0.5850797839251238,0.756403007814692,0.5613139261662348,0.2937225893219742
2022-12-15,-0.3252433716004034,0.9929784688852699,0.6117397216442875,0.8804446074886161,0.6530985247396315,0.6357961720359494,1.216266795293535,0.9024208161318774,0.47162256257802376,-0.19283315662428172,0.5887258260572505,0.7576140716402587,0.5621190280686693,0.29377426999963135
2022-12-16,-0.31406807285379523,0.9851069338176988,0.6122227493130027,0.8734093737894872,0.6547949212136277,0.6352570426092528,1.2117786964913049,0.8964110391133167,0.4762521420636653,-0.18678014701595907,0.585855213657981,0.7517754287825354,0.5561244765616719,0.2954620834193565
2022-12-19,-0.3091020890308775,0.9814081320204068,0.6122459490122717,0.8662435868873,0.6575759250951266,0.6412532207796642,1.207550719291416,0.9048446888059714,0.48678303222956815,-0.18518206649298735,0.5879584525952748,0.7448116531444365,0.5581039849854111,0.3002455045286341
2022-12-20,-0.3060727838401778,0.9787491858970508,0.6118702769525268,0.861351642136518,0.6603344361758963,0.638083509877064,1.204110170961744,0.9015222105715424,0.48917131414840603,-0.18295499581391955,0.5850472915689746,0.74268333667655,0.5560500522145035,0.30171606598756445
2022-12-21,-0.3057211296298136,0.9791552158729537,0.6125189418783283,0.8624967163024336,0.6584575745678649,0.6385155514418255,1.2014950568263811,0.9008287194332449,0.4874631907338439,-0.18287999973899827,0.5857230275189398,0.7414242913895508,0.5558876760869296,0.3008061071203853
2022-12-22,-0.3115332594335615,0.9835967436084503,0.6125990627873373,0.8562883871438672,0.6607414530595249,0.6456697644374191,1.2105761196122522,0.8980420631246849,0.4982209086987231,-0.1873132802557762,0.5913998807998551,0.7459107886274695,0.5533392346616997,0.30698470331398225
2022-12-23,-0.30742589262508074,0.9790628730631925,0.6111932199269877,0.850059273144027,0.6662568972608433,0.6394420685040416,1.2100265921571887,0.8933791201138127,0.5011799788546921,-0.18388717111513772,0.585627646826134,0.7454856431673548,0.5504022079076875,0.30877212228287637
2022-12-27,-0.30892471413011857,0.9807827635410278,0.611770187109369,0.8498143559314071,0.6651010107002411,0.6401597423285311,1.208119167479722,0.891801719101388,0.5010163557023719,-0.18486182927485367,0.5869044705600135,0.7450970367827431,0.5500109891364289,0.3089974996359721
2022-12-28,-0.30772431665938593,0.9794973913866815,0.6113971541735039,0.8469693589500283,0.6670286995663737,0.6319916960187859,1.1998457072636513,0.8864181134719494,0.49772355360618165,-0.18273350255462448,0.5816472062210263,0.7428441022237836,0.5487959524384747,0.3081487928788928
2022-12-29,-0.3031238007693546,0.9756688652711523,0.6110260794420621,0.8403604652822267,0.6704238653817461,0.628495952172304,1.1942851007472541,0.8829823402872103,0.5014023184570302,-0.17962079805635686,0.578148003469024,0.739041051319925,0.5464023595827218,0.3102750727903056
2022-12-30,-0.30866440257882094,0.9810556902239193,0.6122224427023254,0.8457740711250262,0.6657181195307413,0.6333677620628493,1.1943819960092859,0.8868197786471778,0.49853076598933077,-0.18353413380477676,0.5833429602349912,0.7400060293100833,0.5494489914474928,0.3088758653942495
2023-01-03,-0.3080148753280745,0.9801663934479116,0.6118333836080899,0.84567721037939,0.6665950684848841,0.6333958292279659,1.198347666422703,0.885817377269124,0.49926677812783815,-0.18316676629831558,0.5828741502530045,0.7418334866216321,0.5483625594659355,0.3090695840202676
2023-01-04,-0.2774011839142311,1.0,2.0,0.8838310206538825,0.6622268609220232,0.620528259081697,1.177569155203199,0.8889644319692247,0.4649423606121705,-0.16147680729558322,0.5821056890136049,0.7872033313815258,0.5942714780136237,0.31081331704135395
2023-01-05,-0.27870706447684446,1.0020859759200638,1.9906736489966959,0.8930808022246296,0.6560140625934742,0.6276669308369234,1.1802849532672524,0.897231373410345,0.4610538399529284,-0.16347791733963257,0.587781758048245,0.7876512171186338,0.5987582755735276,0.30767961346188216
2023-01-06,-0.2755629078160922,0.9988488863225311,1.9977546865200924,0.891719302112386,0.6585000616362227,0.6188706365985448,1.175420295935806,0.8922178991001828,0.45701192222665193,-0.16023843622005027,0.580825572037001,0.7861388503546544,0.5967288091669714,0.30565647741482604
2023-01-09,-0.282273280576167,1.0051210916577467,1.9884958820126115,0.9018122016736121,0.652038053627471,0.6214892748539187,1.1761749330058122,0.8955251217504929,0.4493559261829126,-0.16430084595087463,0.5850438458268221,0.789018014065244,0.6007486074400277,0.30144318717897545
2023-01-10,-0.28098062733276186,1.0048859050915862,1.981479243262475,0.9110508353842725,0.6464689539994994,0.6285878639184075,1.1846932463377904,0.8999359576071719,0.4460371727914752,-0.16491045577728117,0.5897780006611044,0.7921158656332626,0.6017199408185441,0.2982317340986957
2023-01-11,-0.28314488541262334,1.0068061997335833,1.9794871162380514,0.9131287427086239,0.6450896557846778,0.6297023332257528,1.187696017726762,0.8986062060742612,0.4448600097533355,-0.16627470619373053,0.5912393748902394,0.7946823536402563,0.6012535902963013,0.2976539403304949
2023-01-12,-0.2866160248005773,1.0103288033041833,1.9723927137978179,0.9149931302790169,0.6423109523086608,0.6313170264821995,1.1856920371755115,0.8982662643114779,0.44317473767786697,-0.16846154781245695,0.5938312560246883,0.794781365568067,0.6021169627603095,0.2970645092936108
2023-01-13,-0.2873445728528916,1.0113048790181205,1.968831389788,0.9254004814075871,0.6371940187426977,0.6369220505635237,1.1909740145430407,0.9071073349970582,0.43855922833225797,-0.1698773775438639,0.5978808614313592,0.7966927686373547,0.6068023696111815,0.29337077179265486
2023-01-17,-0.2882262922179127,1.0123546086425297,1.9656987288609844,0.9305319796880894,0.6342516377825066,0.644787340036721,1.2033464008916122,0.9091627156831754,0.43948777190526783,-0.17177582430565638,0.6033385991647338,0.8024084519897323,0.6062425971088498,0.29305668131938534
2023-01-18,-0.28722634534632463,1.0117520381449465,1.9640946208702192,0.9293478959122494,0.634240001206075,0.6438147787002472,1.2036374994364436,0.9047874495253786,0.43937591919602226,-0.1710729713299577,0.6026028956567351,0.8028348285215918,0.6034997058734893,0.2930668834341029
2023-01-19,-0.28243989070856546,1.0071548925678948,1.9714580890825106,0.9323152547058695,0.6352625382651648,0.6402181579712453,1.2063080323406903,0.9050564327726902,0.4362329266022479,-0.1677966181517916,0.5983474377643868,0.8034223151851982,0.6027834641708902,0.2905387831752486
2023-01-20,-0.27995329106979966,1.005035609704489,1.9729368351730503,0.9370147321217931,0.6338641375920169,0.6470105364793572,1.217161196601163,0.9108768306225823,0.43768444791658745,-0.16761049017048515,0.6017236323160837,0.8066665272692665,0.6036783392209336,0.29007283063783984
2023-01-23,-0.2865917582954903,1.0102477905044616,1.972940622548971,0.9392203631090331,0.6330034225360712,0.6426782446020296,1.2201950698698372,0.9019040289923038,0.4331438546284288,-0.17046467416783626,0.600895020363987,0.8130073924800374,0.6009323107300311,0.28860070370369245
2023-01-24,-0.2909575199907664,1.013675402562693,1.9729444852072757,0.9368408215352823,0.6339343673791469,0.6387313185269579,1.2084042424600738,0.9050798996780193,0.4322118817069352,-0.17211371341233161,0.5996319934791235,0.8084237228334391,0.605499415054888,0.28915020833676947
2023-01-25,-0.29048004295162494,1.0133000353488564,1.9729484231195114,0.9368985131659624,0.6339129956697208,0.6366064333698407,1.2041397022571665,0.9056856953013825,0.4307329828888381,-0.1714743801620513,0.5981650020224145,0.8062822044504089,0.6064398155612379,0.288415321180849
2023-01-26,-0.2905461560542837,1.0133514930922243,1.9729524362572664,0.9397120136590985,0.6328148355798874,0.6373489286251318,1.2075682360409694,0.9055920791944264,0.42919942664609273,-0.17164367565993985,0.5986497201406463,0.8082904114583496,0.6061615173857979,0.28728627567981846
2023-01-27,-0.29460553532848915,1.0165384987628736,1.9729565245921736,0.9412652225934703,0.6322091526417127,0.6468200315940149,1.2169969280896455,0.9138448046557893,0.4344424231026243,-0.17554171336412644,0.6057079327259185,0.812137388494978,0.6098351737895161,0.28991604399843307
2023-01-30,-0.29540666133840193,1.0171670778516333,1.9729606880959067,0.9391121947979447,0.6330516697074737,0.6418141935568719,1.208088099316958,0.9124425372304669,0.43264430929954206,-0.1750635125277403,0.6027922345065142,0.8085691368796462,0.6106945968575,0.2895673220719648
2023-01-31,-0.29054781629909077,1.0133513804862138,1.9729649267401854,0.9324961716629312,0.6356380664656279,0.639185558870326,1.2009646311287394,0.9101516665829903,0.43570224211059577,-0.17197524058269684,0.5998026406590823,0.8031041292594163,0.6086328795529568,0.2913610115542993
2023-02-01,-0.2960097919581838,1.0176396886029666,1.972969240496769,0.9322177247736596,0.6357481426387067,0.6387602283183524,1.1986025923995094,0.9115737696136914,0.43561779394772504,-0.17482801346236762,0.6010339185132498,0.8037047760069168,0.6112419553961351,0.2920968999478754
2023-02-02,-0.29539939371912366,1.0,2.0,0.9012804132789455,0.6595899957845703,0.6227897624162076,1.1437241967876917,0.8634150135631032,0.4557803439578822,-0.17033630575197226,0.5766305191334757,0.7454600230200512,0.5627592541054609,0.29706989381986476
2023-02-03,-0.3009502438661647,1.0042601178420099,2.0002208881767265,0.9060163996179889,0.6578910745332422,0.6328737187853756,1.1559707136574022,0.8714625441414782,0.45955235586366194,-0.17504906009094603,0.584132404934166,0.7510830470033579,0.566226060288468,0.29859059543782446
2023-02-06,-0.29695323151147446,1.000998613207107,2.001764850245576,0.9009168377793264,0.6602490514112429,0.6324366031641343,1.1503158371390174,0.8737866062963978,0.46348969161918174,-0.1728577686439581,0.5826856499050792,0.7460729838102096,0.5667213816636049,0.30061060278161383
2023-02-07,-0.29324203615096855,0.9991298914200887,1.993075799310147,0.890103389130226,0.6619058866476182,0.6214622635903122,1.1334733304548645,0.8570714597994028,0.46213679851476125,-0.16902926387383801,0.5759139865409348,0.739436797345187,0.5591222645491883,0.3014812479901753
2023-02-08,-0.2994606409266528,1.0029302459426706,2.0018549555728162,0.8866546883324556,0.665636249201708,0.6095475848917892,1.1254758280660742,0.8507055949533497,0.4576042663016937,-0.1700306983994485,0.5694535670393182,0.7401738959396911,0.5594701003897056,0.30094536385481907
2023-02-09,-0.2928361944415608,0.9996003611649745,1.986332095112241,0.8850178337754483,0.6619446920863064,0.6118647881416631,1.122498834524089,0.8430644423291942,0.45764122860336665,-0.16715263418045817,0.5705778065279663,0.7368722515928544,0.5534355802875943,0.30042180193947104
2023-02-10,-0.28969751844471553,0.9970087447304089,1.9878308430287697,0.8835016906974158,0.6629218453348485,0.613859600419244,1.1228895774472034,0.845843109109919,0.4606000683091034,-0.16587754553859324,0.5708760100682553,0.735117363834795,0.5537445257977259,0.30153909591652145
2023-02-13,-0.28901953104496525,0.9976374282291712,1.9779878239942454,0.8820681119249525,0.6606910658333544,0.6085886790812868,1.1189697143618278,0.831927851356226,0.4558481341750838,-0.1646572572477239,0.5683638128744026,0.7356441260500096,0.5469342282392795,0.2996881845618223
2023-02-14,-0.2931089983499435,1.0009749100225247,1.9766197240609287,0.8814135720132403,0.6605295303935095,0.6019609132235685,1.1138127574621164,0.8249855352347242,0.4511082787375537,-0.1655681570961241,0.5654195950477885,0.7364811580608777,0.545501295709309,0.2982842002029976
2023-02-15,-0.2942262087072824,1.0007849390063268,1.9857748277045326,0.8820557894249116,0.6628123351668774,0.6008389754092085,1.1152407878320985,0.829855872730833,0.45149466635200114,-0.16587513728669523,0.5642098978248583,0.7372217473113808,0.5485701412521703,0.29845723942433733
2023-02-16,-0.29642722663091214,1.00168900941941,1.9927846864952294,0.8766552916538383,0.6667793471198374,0.5961040462439204,1.1121607772747668,0.8269932788500415,0.45339356364367,-0.16607707263447039,0.5612088345097709,0.7370838466647379,0.5480892687425503,0.3004862954818504
2023-02-17,-0.29111295538990184,0.9975580885718878,1.9931133511535735,0.8711818756468148,0.6689189448427868,0.5914386389270958,1.1066676821998624,0.8210732939110713,0.4541238992106359,-0.16254513580860971,0.5569941563291866,0.7336772663199627,0.5443393887924248,0.30106633301256
2023-02-21,-0.287655835107752,0.9968022751078122,1.976632548825913,0.8711397969918793,0.6643708780565599,0.5927017569412799,1.101269829465949,0.8148133160415404,0.45202134955202217,-0.16112859221804324,0.5583524743994875,0.7303194408386998,0.5403525906525205,0.2997630284778401
2023-02-22,-0.27978094336478637,0.9910396654395933,1.9738662706589372,0.8651299460981207,0.6658939897328475,0.5888849879973712,1.0955538576299335,0.807570898908336,0.45326713740512997,-0.15648607356170566,0.5543047504359345,0.7259366773419719,0.5351132041466599,0.3003441933818049
2023-02-23,-0.2796646750651436,0.9905872098854547,1.9770903384052194,0.8602580797890632,0.6686317268477799,0.5803742811112864,1.09164962171458,0.7971549545803729,0.45109330201540276,-0.15490546362023705,0.5486834222729062,0.7265137502721362,0.53052190380516,0.3002112399902778
2023-02-24,-0.28137846994066146,0.9920109022272092,1.9763559757751334,0.8623443249922952,0.6675985204644809,0.5823160776499134,1.0909805364732703,0.8017560744006103,0.45080989184365017,-0.1561128840982199,0.5503821349097022,0.7258877039001097,0.5334511996116477,0.2999479333918086
2023-02-27,-0.2771767066124603,0.9889940856197281,1.9744193431587689,0.8562281805874864,0.6693998592749119,0.5801505042521257,1.0842710384318306,0.7986886635186501,0.45356211662898144,-0.1536363565694784,0.5481898166710775,0.721232082174181,0.5312692743611327,0.3016990569486799
2023-02-28,-0.2794567685245414,0.989832065631519,1.9825420818138724,0.8560157731983727,0.6716643856314998,0.576387942074344,1.086729695842888,0.7967757270934236,0.45225714889841545,-0.15406585624423372,0.5456991631824661,0.7242805543152409,0.5310328479029491,0.3014190738968556
2023-03-01,-0.2794757686388497,0.9886985205179963,1.9926887790086416,0.8537010923869631,0.6752521576216375,0.5747789305902696,1.0885194951505486,0.7986641287504109,0.4546330284659057,-0.15373775411003435,0.5438764540362405,0.7250743110379805,0.5319985957847839,0.3028358530633719
2023-03-02,-0.30310887459678104,1.0,1.5118437861135143,0.956206022460124,0.6178791238491826,0.622679108208626,0.9902273437424282,0.7682892980702938,0.40236142921300294,-0.1717708736207428,0.5666969462680556,0.6443202427482186,0.49990979360621746,0.2618081750431613
2023-03-03,-0.3069018656594389,1.002314959020692,1.5141252724404521,0.9548790771122113,0.6199864624415048,0.618038745242129,0.9884147744703055,0.767297726883916,0.40128186332584775,-0.172822273705538,0.5644226039969712,0.6453691598865146,0.5009944227586837,0.26201038845365604
2023-03-06,-0.31405217819356224,1.0072282745006989,1.516019648509919,0.9614256883377307,0.6187878849550738,0.6168604680787657,0.9927002786313072,0.7693736831996668,0.39702057994186885,-0.17617000535854035,0.565012513324128,0.6500841158077039,0.5038354691087302,0.2599946612534697
2023-03-07,-0.3135342582958644,1.0073672571316128,1.5142391661444121,0.9615580497087015,0.6174131190649443,0.6218630249915044,0.9960627783743065,0.7690559760947647,0.39929611114740354,-0.17687651648350813,0.568293915406361,0.6507965861040976,0.5024773685272143,0.2608877187475031
2023-03-08,-0.3082506508487017,1.0024950621575657,1.5169771119311224,0.9505735084935492,0.6237925243988053,0.6156627984845601,0.992133893712038,0.7628633383397396,0.4040148897624397,-0.1730135514088167,0.5626759602814749,0.6482850683511495,0.4984739605939778,0.26399342073132065
2023-03-09,-0.30920388757479117,1.0029413760357218,1.5179283605654086,0.9480826208969635,0.6254727578982109,0.6103658008214253,0.9851158528854519,0.7633842750499894,0.40267290250014726,-0.17249703389641852,0.5595156448228927,0.645638818790519,0.5003173181944948,0.263909322307267
2023-03-10,-0.30127275835108747,0.9971949840354679,1.5168190130545114,0.9462924489831794,0.6253715552995703,0.6091150322600148,0.9847069307405016,0.7590819353438788,0.402542803221253,-0.16831774692406298,0.5571217718969081,0.6439291587294275,0.49638626150941645,0.26323471536441934
2023-03-13,-0.2962013839761591,0.9928637664445281,1.5184797634461227,0.951342376575446,0.6245885473141941,0.6178514832017101,0.9944053631816026,0.7664956779857599,0.4056404611534432,-0.16727966460785532,0.5607195875408222,0.6452163671093721,0.4973379821410811,0.26319836395552265
2023-03-14,-0.2952501454546579,0.9923944833905609,1.5176010824922122,0.9665668647431807,0.6179273339488409,0.6339769466742329,1.0149206882760669,0.7747198077063207,0.40530220798281225,-0.16961068028890677,0.5700952430815329,0.6525087506828244,0.4980797610051142,0.26057527493017174
2023-03-15,-0.30092494851992224,0.9972080011256882,1.5160341590994908,0.9744586696019771,0.6136311233095135,0.6392871281749275,1.0163221491926338,0.7823781081659646,0.4025686166243719,-0.17350984076483084,0.5749785863078032,0.6535327932969023,0.5030981080656692,0.2588665343220118
2023-03-16,-0.2983850261048519,0.995275223242307,1.5159864574180189,0.9652161713614332,0.6172602167309523,0.6309059820072669,1.005194978127315,0.7767470289152149,0.40346730063729264,-0.17073183600307476,0.5694828872974937,0.648704076242303,0.5012748519746167,0.2603782233786096
